seed,kind,case,phase,block,pulse,rest_ms,label,input_hz,onset_s,duration_ms,input_events,stimulus_spikes,sensory_A,total_spikes,noninput_spikes,resource_before,resource_after,event_file,aBN1,aDN1,aDN2
3702,response,strong12,train,1,6,0.0,A,200.0,3.0,300.0,2793,2732,2732,3077,345,0.4544877689513635,0.3907041316116045,events_00331.parquet,2,0,0
3702,response,strong12,train,1,7,0.0,A,200.0,3.5,300.0,2793,2732,2732,3060,328,0.4486862996274665,0.387261697345568,events_00333.parquet,2,0,0
3702,response,strong12,train,1,8,0.0,A,200.0,4.0,300.0,2793,2732,2732,3076,344,0.4455714562944274,0.3854058907238434,events_00335.parquet,2,0,0
3702,response,strong12,train,1,9,0.0,A,200.0,4.5,300.0,2793,2732,2732,3078,346,0.4438922530224522,0.3844014177347052,events_00337.parquet,2,0,0
3702,response,strong12,train,1,10,0.0,A,200.0,5.0,300.0,2793,2732,2732,3079,347,0.4429833682764734,0.3838555986385053,events_00339.parquet,2,0,0
3702,response,strong12,train,1,11,0.0,A,200.0,5.5,300.0,2793,2732,2732,3081,349,0.4424894907347532,0.3835578651990526,events_00341.parquet,2,0,0
3703,response,fast12,train,1,0,0.0,A,150.0,0.0,300.0,2076,2049,2049,2723,674,1.0,0.7732700135986965,events_00342.parquet,8,1,3
3703,response,fast12,train,1,1,0.0,A,150.0,0.5,300.0,2076,2049,2049,2529,480,0.7948462245133163,0.6421103176031512,events_00344.parquet,5,0,0
3703,response,fast12,train,1,2,0.0,A,150.0,1.0,300.0,2076,2049,2049,2458,409,0.6761680238383257,0.565982930033793,events_00346.parquet,3,0,0
3703,response,fast12,train,1,3,0.0,A,150.0,1.5,300.0,2076,2049,2049,2400,351,0.6072851150282449,0.5216496094741828,events_00348.parquet,2,0,0
3703,response,fast12,train,1,4,0.0,A,150.0,2.0,300.0,2076,2049,2049,2365,316,0.5671706677201266,0.4957457815336957,events_00350.parquet,1,0,0
3703,response,fast12,train,1,5,0.0,A,150.0,2.5,300.0,2076,2049,2049,2355,306,0.5437319149292087,0.4805601333020186,events_00352.parquet,1,0,0
3703,response,fast12,train,1,6,0.0,A,150.0,3.0,300.0,2076,2049,2049,2351,302,0.5299913721920556,0.4716286074544747,events_00354.parquet,0,0,0
3703,response,fast12,train,1,7,0.0,A,150.0,3.5,300.0,2076,2049,2049,2347,298,0.5219097934050426,0.4663584429026934,events_00356.parquet,1,0,0
3703,response,fast12,train,1,8,0.0,A,150.0,4.0,300.0,2076,2049,2049,2326,277,0.517141151319384,0.4632387748941377,events_00358.parquet,0,0,0
3703,response,fast12,train,1,9,0.0,A,150.0,4.5,300.0,2076,2049,2049,2323,274,0.5143183589733931,0.4613862916832836,events_00360.parquet,0,0,0
3703,response,fast12,train,1,10,0.0,A,150.0,5.0,300.0,2076,2049,2049,2322,273,0.512642162847929,0.4602828872354763,events_00362.parquet,0,0,0
3703,response,fast12,train,1,11,0.0,A,150.0,5.5,300.0,2076,2049,2049,2320,271,0.5116437612163256,0.4596236833055022,events_00364.parquet,0,0,0
3703,response,fast12,recovery,0,-1,200.0,A,150.0,6.0,300.0,2076,2049,2049,2321,272,0.5110472888343687,0.4592287014756477,events_00366.parquet,0,0,0
3703,response,fast12,recovery,0,-1,500.0,A,150.0,6.3,300.0,2076,2049,2049,2375,326,0.5791545014050835,0.5029721513273973,events_00368.parquet,1,0,0
3703,response,fast12,recovery,0,-1,1000.0,A,150.0,6.8,300.0,2076,2049,2049,2452,403,0.6722451961422033,0.5627618267992818,events_00370.parquet,3,0,0
3703,response,fast12,recovery,0,-1,2000.0,A,150.0,7.8,300.0,2076,2049,2049,2522,473,0.8012066625921458,0.6455903441843373,events_00372.parquet,5,0,0
3703,response,fast12,recovery,0,-1,5000.0,A,150.0,10.8,300.0,2076,2049,2049,2688,639,0.9556432107877448,0.7447808285145722,events_00374.parquet,8,1,3
3703,response,h3,train,2,0,0.0,A,150.0,15.8,300.0,2076,2049,2049,2728,679,0.9963589730185516,0.7709314788802702,events_00376.parquet,9,1,3
3703,response,h3,train,2,1,0.0,A,150.0,16.3,300.0,2076,2049,2049,2525,476,0.792730230796708,0.6407467070785379,events_00378.parquet,5,0,0
3703,response,h3,train,2,2,0.0,A,150.0,16.8,300.0,2076,2049,2049,2445,396,0.6749341780120278,0.5651851434806462,events_00380.parquet,3,0,0
3703,response,h3,train,2,3,0.0,A,150.0,17.3,300.0,2076,2049,2049,2392,343,0.6065632479033515,0.5211813112633851,events_00382.parquet,1,0,0
3703,response,h3,train,2,4,0.0,A,150.0,17.8,300.0,2076,2049,2049,2355,306,0.5667469339761974,0.4954699885861228,events_00384.parquet,1,0,0
3703,response,h3,train,2,5,0.0,A,150.0,18.3,300.0,2076,2049,2049,2355,306,0.5434823671506139,0.4803971848677663,events_00386.parquet,1,0,0
3703,response,h3,train,2,6,0.0,A,150.0,18.8,300.0,2076,2049,2049,2342,293,0.5298439303515334,0.4715320242950052,events_00388.parquet,1,0,0
3703,response,h3,train,2,7,0.0,A,150.0,19.3,300.0,2076,2049,2049,2347,298,0.5218224013484022,0.4663010165532322,events_00390.parquet,1,0,0
3703,response,h3,train,2,8,0.0,A,150.0,19.8,300.0,2076,2049,2049,2326,277,0.5170891898096102,0.4632045256532245,events_00392.parquet,0,0,0
3703,response,h3,train,2,9,0.0,A,150.0,20.3,300.0,2076,2049,2049,2323,274,0.5142873689786754,0.4613658041664768,events_00394.parquet,0,0,0
3703,response,h3,train,2,10,0.0,A,150.0,20.8,300.0,2076,2049,2049,2322,273,0.5126236249761194,0.4602705960784694,events_00396.parquet,0,0,0
3703,response,h3,train,2,11,0.0,A,150.0,21.3,300.0,2076,2049,2049,2320,271,0.5116326397175547,0.459616288514741,events_00398.parquet,0,0,0
3703,response,h3,train,3,0,0.0,A,150.0,31.6,300.0,2076,2049,2049,2728,679,0.9963589231928432,0.7709314456595586,events_00400.parquet,9,1,3
3703,response,h3,train,3,1,0.0,A,150.0,32.1,300.0,2076,2049,2049,2525,476,0.7927302007373649,0.6407466869834443,events_00402.parquet,5,0,0
3703,response,h3,train,3,2,0.0,A,150.0,32.6,300.0,2076,2049,2049,2445,396,0.6749341598292358,0.5651851312938987,events_00404.parquet,3,0,0
3703,response,h3,train,3,3,0.0,A,150.0,33.1,300.0,2076,2049,2049,2392,343,0.606563236876327,0.5211813038543163,events_00406.parquet,1,0,0
3703,response,h3,train,3,4,0.0,A,150.0,33.6,300.0,2076,2049,2049,2355,306,0.5667469272721953,0.4954699840709023,events_00408.parquet,1,0,0
3703,response,h3,train,3,5,0.0,A,150.0,34.1,300.0,2076,2049,2049,2355,306,0.5434823630650744,0.4803971821097578,events_00410.parquet,1,0,0
3703,response,h3,train,3,6,0.0,A,150.0,34.6,300.0,2076,2049,2049,2342,293,0.529843927855985,0.4715320226066024,events_00412.parquet,1,0,0
3703,response,h3,train,3,7,0.0,A,150.0,35.1,300.0,2076,2049,2049,2347,298,0.5218223998206729,0.4663010155174135,events_00414.parquet,1,0,0
3703,response,h3,train,3,8,0.0,A,150.0,35.6,300.0,2076,2049,2049,2326,277,0.5170891888723634,0.4632045250164537,events_00416.parquet,0,0,0
3703,response,h3,train,3,9,0.0,A,150.0,36.1,300.0,2076,2049,2049,2323,274,0.5142873684025021,0.4613658037742478,events_00418.parquet,0,0,0
3703,response,h3,train,3,10,0.0,A,150.0,36.6,300.0,2076,2049,2049,2322,273,0.5126236246212167,0.4602705958364109,events_00420.parquet,0,0,0
3703,response,h3,train,3,11,0.0,A,150.0,37.1,300.0,2076,2049,2049,2320,271,0.5116326394985318,0.4596162883650851,events_00422.parquet,0,0,0
3703,response,fast24,train,1,12,0.0,A,150.0,6.0,300.0,2076,2049,2049,2321,272,0.5110472888343687,0.4592287014756477,events_00424.parquet,0,0,0
3703,response,fast24,train,1,13,0.0,A,150.0,6.5,300.0,2076,2049,2049,2319,270,0.510689894495272,0.4589913606767445,events_00426.parquet,0,0,0
3703,response,fast24,train,1,14,0.0,A,150.0,7.0,300.0,2076,2049,2049,2321,272,0.5104751396595978,0.4588483495760719,events_00428.parquet,0,0,0
3703,response,fast24,train,1,15,0.0,A,150.0,7.5,300.0,2076,2049,2049,2320,271,0.5103457378645146,0.4587619459192761,events_00430.parquet,0,0,0
3703,response,fast24,train,1,16,0.0,A,150.0,8.0,300.0,2076,2049,2049,2328,279,0.5102675566027908,0.4587096073654262,events_00432.parquet,0,0,0
3703,response,fast24,train,1,17,0.0,A,150.0,8.5,300.0,2076,2049,2049,2328,279,0.5102201987208612,0.4586778239662388,events_00434.parquet,0,0,0
3703,response,fast24,train,1,18,0.0,A,150.0,9.0,300.0,2076,2049,2049,2328,279,0.510191439912004,0.4586584762479995,events_00436.parquet,0,0,0
3703,response,fast24,train,1,19,0.0,A,150.0,9.5,300.0,2076,2049,2049,2328,279,0.5101739333725877,0.4586466710854094,events_00438.parquet,0,0,0
3703,response,fast24,train,1,20,0.0,A,150.0,10.0,300.0,2076,2049,2049,2328,279,0.5101632516197501,0.4586394518775007,events_00440.parquet,0,0,0
3703,response,fast24,train,1,21,0.0,A,150.0,10.5,300.0,2076,2049,2049,2327,278,0.5101567194103057,0.4586350275649647,events_00442.parquet,0,0,0
3703,response,fast24,train,1,22,0.0,A,150.0,11.0,300.0,2076,2049,2049,2327,278,0.510152716126774,0.4586323104689059,events_00444.parquet,0,0,0
3703,response,fast24,train,1,23,0.0,A,150.0,11.5,300.0,2076,2049,2049,2327,278,0.5101502575965916,0.4586306384833477,events_00446.parquet,0,0,0
3703,response,fast24,recovery,0,-1,200.0,A,150.0,12.0,300.0,2076,2049,2049,2327,278,0.5101487447214963,0.4586296076344408,events_00448.parquet,0,0,0
3703,response,fast24,recovery,0,-1,500.0,A,150.0,12.3,300.0,2076,2049,2049,2377,328,0.5783811173199647,0.5024565064796436,events_00450.parquet,1,0,0
3703,response,fast24,recovery,0,-1,1000.0,A,150.0,12.8,300.0,2076,2049,2049,2460,411,0.6716428840110977,0.5623602421880646,events_00452.parquet,3,0,0
3703,response,fast24,recovery,0,-1,2000.0,A,150.0,13.8,300.0,2076,2049,2049,2536,487,0.8008413418179134,0.6453467708051653,events_00454.parquet,5,0,0
3703,response,fast24,recovery,0,-1,5000.0,A,150.0,16.8,300.0,2076,2049,2049,2689,640,0.9555616967048848,0.7447264799474695,events_00456.parquet,8,1,3
3703,response,slow12,train,1,0,0.0,A,150.0,0.0,300.0,2076,2049,2049,2723,674,1.0,0.7732700135986965,events_00457.parquet,8,1,3
3703,response,slow12,train,1,1,0.0,A,150.0,1.0,300.0,2076,2049,2049,2575,526,0.8402260790009155,0.6711227396499584,events_00459.parquet,5,0,0
3703,response,slow12,train,1,2,0.0,A,150.0,2.0,300.0,2076,2049,2049,2519,470,0.7682441116520052,0.6249491450453162,events_00461.parquet,4,0,0
3703,response,slow12,train,1,3,0.0,A,150.0,3.0,300.0,2076,2049,2049,2494,445,0.7357061294746137,0.6040075672410108,events_00463.parquet,4,0,0
3703,response,slow12,train,1,4,0.0,A,150.0,4.0,300.0,2076,2049,2049,2480,431,0.7209488490160018,0.5944780814940632,events_00465.parquet,4,0,0
3703,response,slow12,train,1,5,0.0,A,150.0,5.0,300.0,2076,2049,2049,2484,435,0.7142335339089837,0.5901273204322562,events_00467.parquet,4,0,0
3703,response,slow12,train,1,6,0.0,A,150.0,6.0,300.0,2076,2049,2049,2475,426,0.7111676044075164,0.5881344276395241,events_00469.parquet,4,0,0
3703,response,slow12,train,1,7,0.0,A,150.0,7.0,300.0,2076,2049,2049,2471,422,0.7097632365923917,0.5872186103627283,events_00471.parquet,4,0,0
3703,response,slow12,train,1,8,0.0,A,150.0,8.0,300.0,2076,2049,2049,2469,420,0.709117871065075,0.5867964092091863,events_00473.parquet,4,0,0
3703,response,slow12,train,1,9,0.0,A,150.0,9.0,300.0,2076,2049,2049,2471,422,0.7088203509407084,0.5866011589152483,events_00475.parquet,4,0,0
3703,response,slow12,train,1,10,0.0,A,150.0,10.0,300.0,2076,2049,2049,2468,419,0.7086827603840563,0.5865105859626685,events_00477.parquet,4,0,0
3703,response,slow12,train,1,11,0.0,A,150.0,11.0,300.0,2076,2049,2049,2474,425,0.7086189347031225,0.5864684444653261,events_00479.parquet,4,0,0
3703,response,slow12,recovery,0,-1,200.0,A,150.0,11.5,300.0,2076,2049,2049,2402,353,0.6258211750136115,0.5333868006106985,events_00481.parquet,1,0,0
3703,response,slow12,recovery,0,-1,500.0,A,150.0,11.8,300.0,2076,2049,2049,2460,411,0.6779413007248597,0.5668006187694559,events_00483.parquet,3,0,0
3703,response,slow12,recovery,0,-1,1000.0,A,150.0,12.3,300.0,2076,2049,2049,2507,458,0.7491804328095627,0.6124714872254048,events_00485.parquet,4,0,0
3703,response,slow12,recovery,0,-1,2000.0,A,150.0,13.3,300.0,2076,2049,2049,2584,535,0.8478702424431469,0.6757407773166847,events_00487.parquet,6,0,1
3703,response,slow12,recovery,0,-1,5000.0,A,150.0,16.3,300.0,2076,2049,2049,2689,640,0.9660552628329976,0.7515082994879372,events_00489.parquet,7,0,2
3703,response,strong12,train,1,0,0.0,A,200.0,0.0,300.0,2792,2746,2746,3762,1016,1.0,0.7091598284483258,events_00490.parquet,11,3,5
3703,response,strong12,train,1,1,0.0,A,200.0,0.5,300.0,2792,2746,2746,3386,640,0.7368369301120475,0.5564035380294768,events_00492.parquet,8,1,2
3703,response,strong12,train,1,2,0.0,A,200.0,1.0,300.0,2792,2746,2746,3232,486,0.598617322700705,0.4758418529628906,events_00494.parquet,5,0,0
3703,response,strong12,train,1,3,0.0,A,200.0,1.5,300.0,2792,2746,2746,3175,429,0.5257220955924291,0.4331827841429526,events_00496.parquet,3,0,0
3703,response,strong12,train,1,4,0.0,A,200.0,2.0,300.0,2792,2746,2746,3127,381,0.4871225739055779,0.4105043966163031,events_00498.parquet,2,0,0
3703,response,strong12,train,1,5,0.0,A,200.0,2.5,300.0,2792,2746,2746,3112,366,0.4666023202907456,0.3984014274090809,events_00500.parquet,2,0,0
3703,response,strong12,train,1,6,0.0,A,200.0,3.0,300.0,2792,2746,2746,3096,350,0.455651100882714,0.391917941701856,events_00502.parquet,1,0,0
3703,response,strong12,train,1,7,0.0,A,200.0,3.5,300.0,2792,2746,2746,3083,337,0.4497846004155155,0.3884320212899508,events_00504.parquet,1,0,0
3703,response,strong12,train,1,8,0.0,A,200.0,4.0,300.0,2792,2746,2746,3077,331,0.4466304091905284,0.3865510935356246,events_00506.parquet,1,0,0
3703,response,strong12,train,1,9,0.0,A,200.0,4.5,300.0,2792,2746,2746,3101,355,0.4449284753777918,0.3855326790615904,events_00508.parquet,0,0,0
3703,response,strong12,train,1,10,0.0,A,200.0,5.0,300.0,2792,2746,2746,3080,334,0.4440069758546162,0.3849794232127647,events_00510.parquet,1,0,0
3703,response,strong12,train,1,11,0.0,A,200.0,5.5,300.0,2792,2746,2746,3080,334,0.4435063692608514,0.3846778954474321,events_00512.parquet,1,0,0
